zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2021-10-08T03:00:00.000Z,1633671335.0,379.0,63.5
2021-10-08T12:00:00.000Z,1633703402.0,372.0,62.49
2021-10-08T14:00:00.000Z,1633707902.0,373.0,62.41
2021-10-08T15:00:00.000Z,1633713302.0,378.0,63.46000000000001
2021-10-08T16:00:00.000Z,1633716902.0,382.0,64.38
2021-10-08T17:00:00.000Z,1633720503.5,382.0,64.53
2021-10-08T18:00:00.000Z,1633724102.0,381.0,64.58
2021-10-08T19:00:00.000Z,1633727702.0,381.0,64.84
2021-10-08T20:00:00.000Z,1633732202.0,380.0,64.48
2021-10-08T21:00:00.000Z,1633734902.0,378.0,64.15
2021-10-08T22:00:00.000Z,1633738502.0,380.0,64.39
2021-10-08T23:00:00.000Z,1633742102.0,381.0,64.45
2021-10-09T01:00:00.000Z,1633747502.0,381.0,63.97999999999999
2021-10-09T02:00:00.000Z,1633752904.5,381.0,63.67
2021-10-09T03:00:00.000Z,1633758302.5,378.0,62.83
2021-10-09T05:00:00.000Z,1633763703.5,358.0,59.07
2021-10-09T06:00:00.000Z,1633767302.5,350.0,57.27
2021-10-09T07:00:00.000Z,1633770902.0,343.0,55.78999999999999
2021-10-09T09:00:00.000Z,1633776302.0,340.0,55.54
2021-10-09T10:00:00.000Z,1633781702.0,341.0,55.78999999999999
2021-10-09T11:00:00.000Z,1633785302.0,342.0,56.07
2021-10-09T13:00:00.000Z,1633790702.0,350.0,58.11999999999999
2021-10-09T14:00:00.000Z,1633796102.5,352.0,58.55
2021-10-09T15:00:00.000Z,1633799702.0,360.0,60.12
2021-10-09T16:00:00.000Z,1633803302.5,359.0,60.08
2021-10-09T17:00:00.000Z,1633806902.5,356.0,59.49
2021-10-09T18:00:00.000Z,1633810502.0,356.0,59.72
2021-10-09T19:00:00.000Z,1633814103.0,354.0,59.7
2021-10-09T20:00:00.000Z,1633817702.0,351.0,59.28
2021-10-09T21:00:00.000Z,1633821302.0,354.0,59.97
2021-10-09T22:00:00.000Z,1633824902.5,352.0,59.32999999999999
2021-10-09T23:00:00.000Z,1633828503.0,355.0,59.98
2021-10-10T01:00:00.000Z,1633833904.25,343.0,57.42
2021-10-10T02:00:00.000Z,1633839308.5,339.0,56.34
2021-10-10T03:00:00.000Z,1633844704.0,338.0,56.28
2021-10-10T05:00:00.000Z,1633850102.0,323.0,53.06000000000001
2021-10-10T06:00:00.000Z,1633853702.0,323.0,52.84
2021-10-10T07:00:00.000Z,1633857302.0,319.0,51.92
2021-10-10T08:00:00.000Z,1633860902.0,312.0,50.43
2021-10-10T10:00:00.000Z,1633866302.0,309.0,50.11
2021-10-10T11:00:00.000Z,1633871702.0,313.0,50.86999999999999
2021-10-10T12:00:00.000Z,1633875302.0,314.0,51.24
2021-10-10T13:00:00.000Z,1633878902.5,321.0,52.88
2021-10-10T14:00:00.000Z,1633882502.0,330.0,54.83
2021-10-10T15:00:00.000Z,1633886102.5,335.0,55.67999999999999
2021-10-10T16:00:00.000Z,1633889702.0,332.0,55.06999999999999
2021-10-10T18:00:00.000Z,1633893302.0,347.0,58.32000000000001
2021-10-10T19:00:00.000Z,1633898702.25,349.0,58.69
2021-10-10T20:00:00.000Z,1633906802.2,346.0,58.23
2021-10-11T16:00:00.000Z,1633976102.0,366.0,60.81
2021-10-11T17:00:00.000Z,1633979702.5,361.0,59.92999999999999
2021-10-11T18:00:00.000Z,1633983301.5,367.0,61.0
2021-10-11T20:00:00.000Z,1633986902.0,372.0,62.19
2021-10-11T21:00:00.000Z,1633992301.75,371.0,62.06
2021-10-11T22:00:00.000Z,1633997703.0,373.0,62.33
2021-10-11T23:00:00.000Z,1634001304.5,368.0,61.52000000000001
2021-10-12T00:00:00.000Z,1634004902.0,372.0,62.29
2021-10-12T01:00:00.000Z,1634008506.5,377.0,62.88
2021-10-12T02:00:00.000Z,1634012102.0,372.0,61.52000000000001
2021-10-12T03:00:00.000Z,1634017506.75,368.0,60.51
2021-10-12T05:00:00.000Z,1634022903.0,348.0,56.82000000000001
2021-10-12T06:00:00.000Z,1634026502.0,343.0,55.60000000000001
2021-10-12T07:00:00.000Z,1634030102.0,344.0,55.88999999999999
2021-10-12T08:00:00.000Z,1634033702.5,337.0,54.17000000000001
2021-10-12T09:00:00.000Z,1634037302.0,343.0,55.37
2021-10-12T10:00:00.000Z,1634040902.5,349.0,56.79
2021-10-12T11:00:00.000Z,1634044502.0,371.0,60.83
2021-10-12T12:00:00.000Z,1634048102.0,381.0,63.11
2021-10-12T14:00:00.000Z,1634053502.25,380.0,63.0
