zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2021-10-19T19:00:00.000Z,1634672703.0,237.0,44.295
2021-10-19T20:00:00.000Z,1634676303.0,244.0,45.775
2021-10-19T21:00:00.000Z,1634679003.0,253.0,47.42
2021-10-19T22:00:00.000Z,1634682602.3333333,257.0,48.173333333333325
2021-10-19T23:00:00.000Z,1634687102.5,261.0,48.7
2021-10-20T00:00:00.000Z,1634690703.0,257.0,48.32
2021-10-20T01:00:00.000Z,1634694302.5,249.0,46.89
2021-10-20T02:00:00.000Z,1634697902.0,245.0,45.620000000000005
2021-10-20T03:00:00.000Z,1634701502.5,243.0,44.65
2021-10-20T04:00:00.000Z,1634705103.0,246.0,45.245
2021-10-20T05:00:00.000Z,1634708702.0,247.5,45.51
2021-10-20T06:00:00.000Z,1634712302.5,252.5,46.635000000000005
2021-10-20T07:00:00.000Z,1634715902.5,242.0,45.385000000000005
2021-10-20T08:00:00.000Z,1634719502.0,250.0,46.54
2021-10-20T09:00:00.000Z,1634723102.5,244.0,45.26
2021-10-20T10:00:00.000Z,1634726702.5,239.5,44.82
2021-10-20T11:00:00.000Z,1634730303.0,249.5,47.21
2021-10-20T12:00:00.000Z,1634733902.5,260.0,49.155
2021-10-20T13:00:00.000Z,1634737503.0,264.0,49.81
2021-10-20T14:00:00.000Z,1634741102.5,263.0,49.35
2021-10-20T15:00:00.000Z,1634744702.5,261.0,48.665
2021-10-20T16:00:00.000Z,1634748302.5,258.5,47.91
2021-10-20T17:00:00.000Z,1634751902.5,257.0,47.7
2021-10-20T18:00:00.000Z,1634755502.0,255.0,47.644999999999996
2021-10-20T19:00:00.000Z,1634759104.0,256.5,47.82
2021-10-20T20:00:00.000Z,1634762703.0,261.0,49.084999999999994
2021-10-20T21:00:00.000Z,1634766302.5,270.5,50.575
2021-10-20T22:00:00.000Z,1634769903.0,266.5,50.48
2021-10-20T23:00:00.000Z,1634773503.0,267.0,49.98
2021-10-21T00:00:00.000Z,1634777103.0,261.0,48.92
2021-10-21T01:00:00.000Z,1634780702.0,258.5,48.44
2021-10-21T02:00:00.000Z,1634784302.5,255.0,47.6
2021-10-21T03:00:00.000Z,1634787902.5,255.5,47.305
2021-10-21T04:00:00.000Z,1634791503.0,249.5,46.0
2021-10-21T05:00:00.000Z,1634795103.0,242.5,44.69
2021-10-21T06:00:00.000Z,1634798702.0,249.5,45.875
2021-10-21T07:00:00.000Z,1634801402.0,253.0,46.21
2021-10-21T08:00:00.000Z,1634805003.6666667,249.0,45.79
2021-10-21T09:00:00.000Z,1634809502.0,242.5,44.974999999999994
2021-10-21T10:00:00.000Z,1634813102.5,246.5,45.91
2021-10-21T11:00:00.000Z,1634816703.0,256.5,47.665000000000006
2021-10-21T12:00:00.000Z,1634820303.0,263.0,48.94499999999999
2021-10-21T13:00:00.000Z,1634823902.5,265.0,49.4
2021-10-21T14:00:00.000Z,1634827502.0,268.5,50.150000000000006
2021-10-21T15:00:00.000Z,1634831103.0,271.5,50.77000000000001
2021-10-21T16:00:00.000Z,1634834702.0,269.5,50.05
2021-10-21T17:00:00.000Z,1634838302.5,266.5,49.415
2021-10-21T18:00:00.000Z,1634841903.5,259.0,48.254999999999995
2021-10-21T19:00:00.000Z,1634845502.5,261.5,48.795
2021-10-21T20:00:00.000Z,1634849103.5,267.5,49.94
2021-10-21T21:00:00.000Z,1634852702.0,268.5,50.045
2021-10-21T22:00:00.000Z,1634856303.0,265.5,49.535
2021-10-21T23:00:00.000Z,1634859903.0,264.5,49.349999999999994
2021-10-22T00:00:00.000Z,1634863502.5,260.0,48.72
2021-10-22T01:00:00.000Z,1634867102.5,253.0,47.355000000000004
2021-10-22T02:00:00.000Z,1634870702.5,253.5,46.65
2021-10-22T03:00:00.000Z,1634874302.0,250.0,45.855000000000004
2021-10-22T04:00:00.000Z,1634877903.0,238.5,43.905
2021-10-22T05:00:00.000Z,1634880603.0,245.0,45.12
2021-10-22T06:00:00.000Z,1634883302.5,251.0,46.03
2021-10-22T07:00:00.000Z,1634887802.3333333,246.66666666666666,45.096666666666664
2021-10-22T08:00:00.000Z,1634892302.5,242.0,44.95
2021-10-22T09:00:00.000Z,1634895903.0,246.5,45.71
2021-10-22T10:00:00.000Z,1634899503.0,246.0,45.769999999999996
2021-10-22T11:00:00.000Z,1634903102.5,247.0,45.745000000000005
2021-10-22T12:00:00.000Z,1634906703.0,256.0,47.635000000000005
2021-10-22T13:00:00.000Z,1634910302.5,262.5,48.93
2021-10-22T14:00:00.000Z,1634913902.5,263.0,48.565
2021-10-22T15:00:00.000Z,1634917503.5,264.5,48.42
