zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2021-10-08T14:00:00.000Z,1633704303.0,38.0,7.3149999999999995
2021-10-08T15:00:00.000Z,1633707903.0,38.0,7.3149999999999995
2021-10-08T16:00:00.000Z,1633710603.0,38.0,7.33
2021-10-08T18:00:00.000Z,1633717803.0,40.0,7.44
2021-10-08T19:00:00.000Z,1633722305.0,38.0,7.025
2021-10-08T20:00:00.000Z,1633726803.3333333,37.0,6.84
2021-10-08T22:00:00.000Z,1633735354.0,36.0,6.6675
2021-10-09T00:00:00.000Z,1633741203.0,36.0,6.6000000000000005
2021-10-09T01:00:00.000Z,1633743903.0,36.0,6.609999999999999
2021-10-09T02:00:00.000Z,1633747503.5,36.0,6.58
2021-10-09T03:00:00.000Z,1633751103.5,36.0,6.495
2021-10-09T04:00:00.000Z,1633753815.0,36.0,6.45
2021-10-09T05:00:00.000Z,1633758305.0,36.5,6.71
2021-10-09T06:00:00.000Z,1633761003.0,37.0,6.81
2021-10-09T07:00:00.000Z,1633766406.3333333,38.0,6.95
2021-10-09T08:00:00.000Z,1633770003.0,38.0,7.15
2021-10-09T09:00:00.000Z,1633772703.0,38.5,7.18
2021-10-09T10:00:00.000Z,1633777203.0,39.0,7.21
2021-10-09T11:00:00.000Z,1633780803.0,38.0,7.049999999999999
2021-10-09T12:00:00.000Z,1633783503.5,38.0,7.06
2021-10-09T13:00:00.000Z,1633786203.0,38.0,7.07
2021-10-09T14:00:00.000Z,1633789803.5,37.5,6.905
2021-10-09T15:00:00.000Z,1633794303.0,37.0,6.905
2021-10-09T16:00:00.000Z,1633797004.0,37.0,6.92
2021-10-09T17:00:00.000Z,1633801504.0,36.5,6.74
2021-10-09T18:00:00.000Z,1633805103.5,35.5,6.630000000000001
2021-10-09T19:00:00.000Z,1633807805.0,35.0,6.570000000000001
2021-10-09T20:00:00.000Z,1633813204.0,34.0,6.370000000000001
2021-10-09T21:00:00.000Z,1633815904.0,34.0,6.395
2021-10-09T22:00:00.000Z,1633822203.4,34.0,6.419999999999999
2021-10-10T00:00:00.000Z,1633827604.0,33.0,6.25
2021-10-10T01:00:00.000Z,1633830319.5,33.0,6.26
2021-10-10T02:00:00.000Z,1633834803.0,33.0,6.29
2021-10-10T03:00:00.000Z,1633838417.0,33.0,6.29
2021-10-10T04:00:00.000Z,1633841124.5,33.5,6.3149999999999995
2021-10-10T05:00:00.000Z,1633844703.0,34.0,6.385
2021-10-10T06:00:00.000Z,1633848304.0,34.5,6.505
2021-10-10T07:00:00.000Z,1633852804.3333333,35.0,6.573333333333334
2021-10-10T08:00:00.000Z,1633856403.0,35.0,6.529999999999999
2021-10-10T09:00:00.000Z,1633859103.0,35.5,6.550000000000001
2021-10-10T10:00:00.000Z,1633863603.0,36.0,6.7
2021-10-10T11:00:00.000Z,1633867203.5,36.0,6.7
2021-10-10T12:00:00.000Z,1633870804.0,36.0,6.72
2021-10-10T13:00:00.000Z,1633872603.0,36.0,6.72
