zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2021-10-08T15:00:00.000Z,1633705206.0,688.0,84.87
2021-10-08T16:00:00.000Z,1633710605.0,698.0,86.19
2021-10-08T17:00:00.000Z,1633713305.5,683.0,84.28
2021-10-08T18:00:00.000Z,1633717806.0,683.0,84.28
2021-10-08T20:00:00.000Z,1633725005.0,720.0,88.96
2021-10-08T22:00:00.000Z,1633732205.0,667.0,82.46
2021-10-08T23:00:00.000Z,1633734007.0,674.0,83.37
2021-10-09T00:00:00.000Z,1633738506.5,727.0,89.9
2021-10-09T01:00:00.000Z,1633743006.0,657.0,81.21
2021-10-09T02:00:00.000Z,1633746605.0,695.0,85.83
2021-10-09T03:00:00.000Z,1633749314.5,622.0,76.78
2021-10-09T04:00:00.000Z,1633752006.0,703.0,86.83
2021-10-09T05:00:00.000Z,1633757409.0,698.6666666666666,86.26333333333332
2021-10-09T06:00:00.000Z,1633761905.0,690.0,85.065
2021-10-09T08:00:00.000Z,1633769108.0,705.0,86.915
2021-10-09T10:00:00.000Z,1633775405.0,711.0,87.63
2021-10-09T11:00:00.000Z,1633779006.0,710.0,87.43
2021-10-09T12:00:00.000Z,1633784407.0,707.0,87.09
2021-10-09T14:00:00.000Z,1633789806.5,699.0,85.98
2021-10-09T15:00:00.000Z,1633793409.0,702.0,86.31
2021-10-09T16:00:00.000Z,1633796106.5,694.0,85.3
2021-10-09T17:00:00.000Z,1633799706.5,682.0,83.91
2021-10-09T18:00:00.000Z,1633804205.6666667,692.0,85.19333333333333
2021-10-09T19:00:00.000Z,1633807808.0,703.0,86.7
2021-10-09T20:00:00.000Z,1633811406.3333333,710.6666666666666,87.74000000000001
2021-10-09T21:00:00.000Z,1633815007.0,714.0,88.15
2021-10-09T22:00:00.000Z,1633816805.0,716.0,88.37
2021-10-09T23:00:00.000Z,1633821306.5,733.0,90.63
2021-10-10T00:00:00.000Z,1633825807.0,709.0,87.5
2021-10-10T01:00:00.000Z,1633829437.0,691.0,85.19
2021-10-10T02:00:00.000Z,1633833008.0,701.0,86.55
2021-10-10T03:00:00.000Z,1633836605.0,706.0,87.23
2021-10-10T04:00:00.000Z,1633840227.3333333,692.6666666666666,85.37
2021-10-10T05:00:00.000Z,1633844705.0,709.5,87.51
2021-10-10T06:00:00.000Z,1633847409.0,712.0,87.79
2021-10-10T08:00:00.000Z,1633853706.5,722.0,89.15
2021-10-10T09:00:00.000Z,1633858206.0,722.5,89.195
2021-10-10T10:00:00.000Z,1633861808.0,727.0,89.87
2021-10-10T11:00:00.000Z,1633866306.0,736.0,90.955
2021-10-10T12:00:00.000Z,1633869006.0,740.0,91.5
2021-10-10T13:00:00.000Z,1633872606.3333333,731.0,90.40666666666668
2021-10-10T14:00:00.000Z,1633878007.0,721.0,89.14
2021-10-10T16:00:00.000Z,1633884305.5,696.5,85.89
2021-10-10T18:00:00.000Z,1633890606.0,701.0,86.40000000000002
2021-10-10T20:00:00.000Z,1633897806.0,714.0,88.14
2021-10-10T21:00:00.000Z,1633903205.0,723.0,89.23
2021-10-10T23:00:00.000Z,1633909516.5,749.0,92.49000000000001
2021-10-11T00:00:00.000Z,1633913112.0,728.0,89.875
2021-10-11T02:00:00.000Z,1633919405.0,706.0,87.15
2021-10-11T03:00:00.000Z,1633922106.5,701.0,86.65
2021-10-11T04:00:00.000Z,1633926610.0,681.0,83.94333333333333
2021-10-11T05:00:00.000Z,1633930215.0,673.0,82.9
2021-10-11T06:00:00.000Z,1633937051.0,679.0,83.64
2021-10-11T09:00:00.000Z,1633943705.0,711.0,87.65
2021-10-11T10:00:00.000Z,1633948205.0,711.0,87.65
2021-10-11T11:00:00.000Z,1633951805.0,702.0,86.5
2021-10-11T12:00:00.000Z,1633955405.0,703.3333333333334,86.73
2021-10-11T15:00:00.000Z,1633966206.3333333,681.0,84.06666666666666
2021-10-11T16:00:00.000Z,1633970706.0,687.0,84.845
2021-10-11T17:00:00.000Z,1633973408.0,687.0,84.83
2021-10-11T18:00:00.000Z,1633977006.0,688.0,84.8
2021-10-11T19:00:00.000Z,1633979708.5,698.0,85.9
2021-10-11T20:00:00.000Z,1633985106.5,709.5,87.47
2021-10-11T21:00:00.000Z,1633987805.0,705.0,86.8
2021-10-11T22:00:00.000Z,1633991405.0,713.0,87.88
2021-10-11T23:00:00.000Z,1633995907.5,708.5,87.285
2021-10-12T01:00:00.000Z,1634004016.0,694.0,85.43
2021-10-12T04:00:00.000Z,1634013005.6666667,674.3333333333334,82.92
2021-10-12T06:00:00.000Z,1634020208.0,670.0,82.25
2021-10-12T07:00:00.000Z,1634022911.0,677.0,83.16
2021-10-12T09:00:00.000Z,1634030105.0,695.0,85.39
2021-10-12T10:00:00.000Z,1634035506.0,691.0,84.845
2021-10-12T12:00:00.000Z,1634040906.0,687.0,84.33
2021-10-12T13:00:00.000Z,1634044507.5,703.0,86.25
2021-10-12T14:00:00.000Z,1634048105.5,683.0,83.99
2021-10-12T16:00:00.000Z,1634055305.5,685.0,84.22
2021-10-12T17:00:00.000Z,1634059805.0,699.0,86.15
2021-10-12T18:00:00.000Z,1634063405.0,710.0,87.62
2021-10-12T19:00:00.000Z,1634067005.6666667,723.0,89.2
2021-10-12T20:00:00.000Z,1634070608.0,729.0,90.02
2021-10-12T21:00:00.000Z,1634073305.5,736.0,90.87
2021-10-12T22:00:00.000Z,1634076905.0,741.0,91.53
2021-10-12T23:00:00.000Z,1634080505.5,747.0,92.29
2021-10-13T00:00:00.000Z,1634085006.0,746.0,92.23
2021-10-13T01:00:00.000Z,1634088610.3333333,708.0,87.27
2021-10-13T02:00:00.000Z,1634092206.0,699.0,86.31
2021-10-13T03:00:00.000Z,1634095830.0,689.0,84.98
2021-10-13T04:00:00.000Z,1634099408.0,688.0,84.85
2021-10-13T05:00:00.000Z,1634101205.0,692.0,85.34
2021-10-13T07:00:00.000Z,1634108421.0,697.0,85.75
2021-10-13T08:00:00.000Z,1634112915.0,697.0,85.76
2021-10-13T09:00:00.000Z,1634116507.0,697.0,85.76
2021-10-13T10:00:00.000Z,1634123705.5,704.0,86.87
2021-10-13T12:00:00.000Z,1634129105.0,690.5,85.025
2021-10-13T13:00:00.000Z,1634132705.5,692.5,85.39500000000001
2021-10-13T14:00:00.000Z,1634136305.5,689.5,85.2
2021-10-13T15:00:00.000Z,1634139006.0,686.0,84.7
2021-10-13T17:00:00.000Z,1634146207.3333333,705.6666666666666,87.18333333333334
2021-10-13T18:00:00.000Z,1634149805.0,707.0,87.31
2021-10-13T19:00:00.000Z,1634151607.0,710.0,87.74
2021-10-13T20:00:00.000Z,1634156105.5,711.0,87.87
2021-10-13T21:00:00.000Z,1634160606.6666667,730.6666666666666,90.40333333333332
2021-10-13T22:00:00.000Z,1634164206.0,738.0,91.24
2021-10-13T23:00:00.000Z,1634167808.0,734.0,90.76
2021-10-14T00:00:00.000Z,1634171406.0,720.5,89.08500000000001
2021-10-14T01:00:00.000Z,1634176805.0,702.0,86.75
2021-10-14T02:00:00.000Z,1634179519.0,695.5,85.93
2021-10-14T03:00:00.000Z,1634183116.0,692.0,85.41499999999999
2021-10-14T04:00:00.000Z,1634185806.0,694.0,85.66
2021-10-14T05:00:00.000Z,1634191205.0,687.0,84.74
2021-10-14T06:00:00.000Z,1634194805.0,690.0,85.05
2021-10-14T07:00:00.000Z,1634196611.0,692.0,85.24
